Step,Velocity
454,0.0009814973052746367
455,0.0009837333705098317
456,0.0009759539085969493
457,0.000982494620223484
458,0.0004043161211058077
459,0.000907862923727798
460,0.0007706972128085354
461,0.0006696549166633758
462,0.0006134416401568643
463,0.0005785749167763754
464,0.0005490784408843652
465,0.0005362091497964627
466,0.0005279720816577793
467,0.0005161432227609453
468,0.0005143102901001839
469,0.0005102691579876861
470,0.0004973662764742315
471,0.00048621445865126844
472,0.0004600187692558322
473,0.00043906369743407225
474,0.00043176932336219664
475,0.00039463352650859207
476,0.0003685428435149518
477,0.0003409500220783457
478,0.00030196304361229664
479,0.0002582299952029743
480,0.00021577259998117881
481,0.00018439196059460983
482,0.00014225837118608808
483,9.243157037452931e-05
484,6.445568423618653e-05
485,2.373556796708698e-05
